#BJD mag err
2458346.5026155 20.239957914529278 0.0056853933253607
2458346.5129843657 20.23297610059306 0.0056489507675328
2458346.5233532316 20.240011049434425 0.0056856715699527
2458346.5337220966 20.243811912417964 0.0057056104177296
2458346.5440909625 20.24277399017697 0.0057001586788691
2458346.554459829 20.24909674284674 0.0057334502263983
2458346.564828695 20.24407820957624 0.0057070099972759
2458346.57519756 20.24439785676032 0.0057086904222498
2458346.5855664257 20.249391105012283 0.0057350048762497
2458346.5959352916 20.24014368116604 0.0056863661645735
2458346.6063041575 20.2412322420559 0.0056920701835168
2458346.6166730225 20.245997462180476 0.0057171071833347
2458346.627041889 20.23680527560701 0.0056689086631213
2458346.637410755 20.25212440401668 0.0057494607181288
2458346.6477796207 20.23200116035563 0.005643880551186
2458346.6581484857 20.24019682516343 0.0056866445043979
2458346.6685173516 20.237837461644883 0.0056743005351183
2458346.6788862175 20.240621419800487 0.0056888687932524
2458346.689255084 20.247946843354335 0.0057273811633478
2458346.699623949 20.250221085819245 0.0057393906227737
2458346.709992815 20.235615401775775 0.0056626994280764
2458346.7203616807 20.24080730000569 0.0056898428223193
2458346.7307305466 20.240568363513635 0.0056885908041067
2458346.7410994116 20.246024144791644 0.005717247686361
2458346.761837144 20.242348466132675 0.0056979250982706
2458346.772206009 20.239825305487276 0.0056846989683714
2458346.782574875 20.2478132113373 0.0057266762827373
2458346.7929437407 20.238314186365905 0.0056767925523204
2458346.8033126066 20.240993212039413 0.0056908171849834
2458346.8136814716 20.248294359221088 0.0057292146422214
2458346.8240503375 20.237758027871312 0.0056738854116157
2458346.8344192035 20.244104845061724 0.0057071500044396
2458346.84478807 20.2438651709778 0.005705890301596
2458346.855156935 20.238632227478885 0.0056784556799496
2458346.8655258007 20.242640993279657 0.0056994604825805
2458346.8758946666 20.24319969193497 0.0057023940683987
2458346.8862635326 20.242321873699648 0.0056977855433443
2458346.8966323975 20.239825305487276 0.0056846989683714
2458346.9070012635 20.239586584979968 0.0056834492126397
2458346.91737013 20.243279524841284 0.0057028133741438
2458346.9277389958 20.24094013758165 0.0056905390053917
2458346.9381078607 20.239533579236696 0.0056831717528894
2458346.9484767267 20.229764681984875 0.0056322668411887
2458346.9588455926 20.236249889303878 0.0056660095895803
2458346.9692144585 20.247920113450427 0.00572724016182
2458346.9795833235 20.24083388792541 0.0056899821590531
2458346.98995219 20.24591742918445 0.0057166857730963
2458347.0003210558 20.23566832458171 0.0056629754557575
2458347.0210587867 20.23527200624656 0.0056609087185271
2458347.0314276526 20.24762614977256 0.0057256897182802
2458347.0417965185 20.23487572459426 0.0056588429267555
2458347.0521653835 20.25003360897714 0.0057383996731009
2458347.06253425 20.242348466132675 0.0056979250982706
2458347.072903116 20.23849967195384 0.005677762450117
2458347.0832719817 20.23757277712867 0.0056729174031649
2458347.0936408467 20.24202942164373 0.0056962510042092
2458347.1040097126 20.24591742918445 0.0057166857730963
2458347.1143785785 20.24027643756945 0.005687061497078
2458347.124747445 20.241365066490054 0.0056927665702133
2458347.13511631 20.237652197349732 0.005673332385028
2458347.145485176 20.23363535159896 0.0056523818102706
2458347.1558540417 20.24383854137132 0.0057057503562305
2458347.1662229076 20.237519761413477 0.0056726404054657
2458347.1765917726 20.243119854023025 0.0057019747671953
2458347.1869606385 20.24373204035766 0.0057051907005871
2458347.197329505 20.245064070823787 0.0057121943828814
2458347.207698371 20.22879261990173 0.0056272265165733
2458347.218067236 20.24202942164373 0.0056962510042092
2458347.2284361017 20.24549066071514 0.0057144391667803
2458347.2388049676 20.23736094615214 0.0056718107048641
2458347.2491738335 20.23648787721873 0.0056672516865081
2458347.2595426985 20.240011049434425 0.0056856715699527
2458347.280280431 20.23466452702661 0.0056577530656975
2458347.2906492967 20.24080730000569 0.0056898536743986
2458347.3010181617 20.2405417820953 0.0056884623849327
2458347.3113870276 20.245890749195716 0.0057165562006949
2458347.3217558935 20.24176363731549 0.0056948676146995
2458347.3321247585 20.244531058162107 0.0057094017139842
2458347.342493625 20.246264295991622 0.0057185233163044
2458347.352862491 20.24346582807993 0.0057038028917972
2458347.3632313567 20.25161473519721 0.005746773386889
2458347.3736002217 20.251829299973007 0.0057479091848711
2458347.3839690876 20.2405417820953 0.0056884623849327
2458347.3943379535 20.25140021281564 0.00574563803769
2458347.40470682 20.254326767804766 0.0057611460477562
2458347.415075685 20.238950253446557 0.0056801300491243
2458347.425444551 20.24631766407972 0.0057188044105108
2458347.4358134167 20.2412322420559 0.0056920810398442
2458347.4461822826 20.24546400211 0.0057143097578431
2458347.4565511476 20.238314186365905 0.0056768033795093
2458347.4669200135 20.247011775360225 0.0057224616117278
2458347.4772888795 20.233688070163968 0.0056526670528376
2458347.487657746 20.236117624297524 0.0056653302003939
2458347.498026611 20.2405417820953 0.0056884623849327
2458347.5083954767 20.248882717350742 0.0057323310658438
2458347.5187643426 20.23757277712867 0.0056729282229628
2458347.5395020735 20.24179020521733 0.0056950069694842
2458347.5498709395 20.23704338530425 0.0056701628461013
2458347.560239806 20.248160684427717 0.0057285202360931
2458347.5706086718 20.249632002180217 0.0057362884093537
2458347.5809775367 20.237440350878984 0.0056722363433022
2458347.5913464027 20.243040032855824 0.0057015664591742
2458347.6017152686 20.24727884768225 0.0057238694114199
2458347.6120841336 20.237705111321063 0.0056736197059622
2458347.6224529995 20.238870738221035 0.0056797140730507
2458347.632821866 20.24682485181211 0.0057214765006568
2458347.6431907318 20.242002847887704 0.0056961224523061
2458347.6535595967 20.225384133451332 0.0056095991834131
2458347.6639284627 20.23860569341897 0.005678327737256
2458347.6742973286 20.226431751049542 0.0056150144499445
2458347.6846661945 20.239241822984493 0.0056816556271447
2458347.6950350595 20.23871172523805 0.0056788823036571
2458347.705403926 20.24242823647159 0.0056983546153217
2458347.7157727918 20.241311930423628 0.0056924988294429
2458347.7261416577 20.239400913628312 0.0056824882091974
2458347.7365105227 20.24237505921704 0.0056980755277938
2458347.7468793886 20.243439219144545 0.0057036631062193
2458347.7572482545 20.241896526778216 0.0056955646847705
2458347.767617121 20.245117390842623 0.0057124858083228
2458347.777985986 20.237228653898875 0.0056711304777696
2458347.7987237177 20.234928611356985 0.0056591293720658
2458347.8090925836 20.23569467894109 0.0056631237174109
2458347.8194614486 20.245624007161485 0.0057151519382898
2458347.8298303145 20.247572717330197 0.0057254188661954
2458347.840199181 20.251668377896635 0.0057470573233108
2458347.850568047 20.238579160007507 0.0056781889709842
2458347.860936912 20.245757369987 0.0057158539832431
2458347.8713057777 20.242614404551176 0.0056993317796519
2458347.8816746436 20.236408542117445 0.0056668484018961
2458347.8920435086 20.23855273554013 0.005678050777846
