#BJD mag err
2458346.5026155 21.366756531034433 0.0006899094087404925
2458346.5125807794 21.36618100453861 0.0006895437988213283
2458346.5225460595 21.36617468020097 0.0006895397822885076
2458346.5325113297 21.36630114695239 0.0006896201046861742
2458346.5424766093 21.36543517573784 0.0006890702905934117
2458346.5524418894 21.36489192543765 0.0006887255991242509
2458346.5624071695 21.366743879066007 0.0006899013693464291
2458346.57237244 21.365966051708654 0.0006894072972299656
2458346.5823377194 21.366446595178665 0.0006897124942918569
2458346.5923029995 21.366307472026737 0.0006896241221547996
2458346.6022682795 21.366655317389124 0.0006898450975466231
2458346.6122335596 21.366358060446696 0.0006896562550129663
2458346.6221988294 21.366490865927236 0.0006897406177999495
2458346.6321641095 21.3649613928039 0.0006887696664435811
2458346.6421293896 21.36540358287674 0.0006890502402486248
2458346.6520946696 21.365517318781063 0.0006891224252386764
2458346.6620599395 21.36681346772992 0.0006899455889762885
2458346.6720252195 21.366421295910957 0.0006896964231526023
2458346.6819904996 21.36703491637505 0.0006900863258308644
2458346.6919557797 21.365801703930913 0.0006893029496159712
2458346.7019210598 21.366547788692415 0.0006897767803339746
2458346.7118863296 21.365384630299186 0.0006890382123139562
2458346.7218516096 21.36535935846224 0.0006890221742942072
2458346.7318168897 21.36720577922715 0.000690194933608318
2458346.74178217 21.366421295910957 0.0006896964231526023
2458346.7517474396 21.36668062008473 0.0006898611743282866
2458346.7617127197 21.3659470893102 0.0006893952568267337
2458346.7716779998 21.36689571444471 0.000689997855730575
2458346.7816432794 21.365296178071237 0.000688982080371205
2458346.7916085594 21.36710452369567 0.0006901305691744491
2458346.8015738297 21.367376668972252 0.0006903035755771636
2458346.81153911 21.36622526918376 0.0006895719115743457
2458346.8215043894 21.367224765648402 0.0006902070032494305
2458346.8314696695 21.36687040741136 0.0006899817730070118
2458346.8414349398 21.365763785205267 0.0006892788765189287
2458346.8514002194 21.366471892335344 0.0006897285644645362
2458346.8613654994 21.366667969000847 0.000689853136058312
2458346.8713307795 21.367313373112637 0.0006902633336800658
2458346.8812960596 21.3659028427524 0.0006893671627598627
2458346.8912613294 21.36637070454461 0.00068966428655134
2458346.9012266095 21.36712983686215 0.0006901466592648054
2458346.9111918896 21.365593147088266 0.0006891705555409826
2458346.9211571696 21.366275853773644 0.0006896040395671061
2458346.9311224394 21.36633276594208 0.0006896401882095862
2458346.9410877195 21.367686870479954 0.000690500827728723
2458346.9510529996 21.36706655539021 0.0006901064356602634
2458346.9610182797 21.365473082988522 0.0006890943491226581
2458346.9709835597 21.36702858841246 0.0006900823038338922
2458347.0075229094 21.366585738860564 0.0006898008907967007
2458347.0174881895 21.366440270644034 0.0006897084766512606
2458347.02745346 21.366965313516722 0.0006900420881596785
2458347.0374187394 21.36853562983615 0.0006910408283023786
2458347.0473840195 21.3659470893102 0.0006893952568267337
2458347.0573492995 21.366946331631965 0.0006900300242855626
2458347.0673145694 21.367041244374523 0.0006900903478747195
2458347.0772798494 21.366940004185647 0.000690026002944841
2458347.0872451295 21.36626952888349 0.0006896000223324627
2458347.0972104096 21.365561549630232 0.000689150499360902
2458347.1071756897 21.366630015958417 0.0006898290219432766
2458347.1171409595 21.36609248741088 0.0006894875844773212
2458347.1271062396 21.366490865927236 0.0006897406177999495
2458347.1370715196 21.366022947639763 0.00068944342524861
2458347.1470367997 21.366604714442083 0.0006898129466601428
2458347.1570020695 21.366648992313795 0.0006898478312795508
2458347.1669673496 21.365416222608797 0.0006890650067856588
2458347.1769326297 21.366003984247605 0.0006894381320626146
2458347.1868979097 21.365725861057115 0.0006892615475709813
2458347.1968631893 21.365618424367575 0.000689193346552294
2458347.2068284596 21.36695265843972 0.0006900407996222211
2458347.2167937397 21.365473082988522 0.0006891010943028062
