#BJD mag err
2458346.5026155 18.796125995197148 0.0030153617433088
2458346.5129843657 18.79510173636563 0.0030125184610043
2458346.5233532316 18.794831604486493 0.0030117690376697
2458346.5337220966 18.790667290023684 0.0030002395963083
2458346.5440909625 18.794170761640544 0.0030099364558439
2458346.554459829 18.78981791711238 0.0029978934226142
2458346.564828695 18.796040610628204 0.0030151246182705
2458346.57519756 18.79461838822632 0.0030111776462445
2458346.5855664257 18.792658830118256 0.0030057479147791
2458346.5959352916 18.79873369525249 0.0030226126844728
2458346.6063041575 18.7914393647286 0.0030023738466848
2458346.6166730225 18.79038405582628 0.002999457030874
2458346.627041889 18.793432214348865 0.0030078897114198
2458346.637410755 18.793609697634334 0.0030083814457675
2458346.6477796207 18.79510884171836 0.0030125381758081
2458346.6581484857 18.78995242266909 0.002998264837236
2458346.6685173516 18.796033488301383 0.0030151048394031
2458346.6788862175 18.79530793000709 0.0030130906268171
2458346.689255084 18.793744673783188 0.0030087554638589
2458346.699623949 18.79417792603438 0.0030099563174284
2458346.709992815 18.793375482229703 0.0030077325466328
2458346.7203616807 18.799040476826068 0.0030234668633134
2458346.7307305466 18.797293703606517 0.0030186065069805
2458346.7410994116 18.79431992104724 0.003010349992
2458346.761837144 18.79836282542314 0.0030215803854572
2458346.772206009 18.795592408295757 0.0030138802027427
2458346.782574875 18.79402162272269 0.0030095230332883
2458346.7929437407 18.796303919412832 0.0030158559239698
2458346.8033126066 18.79769271898817 0.0030197160691143
2458346.8136814716 18.796859228262655 0.0030173988031957
2458346.8240503375 18.794241756357188 0.0030101332776607
2458346.8344192035 18.789740183958493 0.0029976787964758
2458346.84478807 18.79238927276526 0.003005001765872
2458346.855156935 18.79692331436236 0.0030175769118622
2458346.8655258007 18.794057114625076 0.0030096214139476
2458346.8758946666 18.79700166146617 0.0030177946691229
2458346.8862635326 18.789167249340423 0.0029960973617962
2458346.8966323975 18.793702030791124 0.0030086372953616
2458346.9070012635 18.787662156663025 0.0029919469244595
2458346.91737013 18.795862729553285 0.0030146306772256
2458346.9277389958 18.79866236261528 0.0030224141059871
2458346.9381078607 18.78659649733461 0.0029890117437692
2458346.9484767267 18.796083302073324 0.0030152431761277
2458346.9588455926 18.79631815678508 0.0030158954714628
2458346.9692144585 18.79659577390907 0.0030166667189118
2458346.9795833235 18.792474348980097 0.0030052372412953
2458346.98995219 18.797037272686804 0.0030178936518351
2458347.0003210558 18.791609375006868 0.0030028440109625
2458347.0210587867 18.79407838861505 0.0030096803852546
2458347.0314276526 18.798084745268948 0.0030208065934964
2458347.0417965185 18.79399318662277 0.0030094442130587
2458347.0521653835 18.79238212016437 0.00300498196962
2458347.06253425 18.798797902993808 0.0030227914395619
2458347.072903116 18.793098698037294 0.0030069658901314
2458347.0832719817 18.796190048906062 0.0030155396417707
2458347.0936408467 18.79504485176233 0.003012360631296
2458347.1040097126 18.79058938784384 0.0030000243351622
2458347.1143785785 18.79175829122877 0.0030032559000115
2458347.124747445 18.78654712769224 0.0029888758331445
2458347.13511631 18.795421708031185 0.0030134063954724
2458347.145485176 18.790079807441213 0.0029986166314265
2458347.1558540417 18.793609697634334 0.0030083814457675
2458347.1662229076 18.78867950427978 0.0029947517278426
2458347.1765917726 18.79891918858684 0.0030231291288908
2458347.1869606385 18.79631815678508 0.0030158954714628
2458347.197329505 18.79697316897735 0.0030177154755285
2458347.207698371 18.792396317039465 0.0030050212624358
2458347.218067236 18.79363812369208 0.0030084602103365
2458347.2284361017 18.790929277107107 0.0030009636385379
2458347.2388049676 18.79200634977143 0.0030039421333601
2458347.2491738335 18.79273677252089 0.0030059636979706
2458347.2595426985 18.79429158569688 0.0030102714294465
2458347.280280431 18.794248921219506 0.0030101531418428
2458347.2906492967 18.788319048644784 0.0029937576595208
2458347.3010181617 18.793666550494077 0.0030085389790299
2458347.3113870276 18.7915527380527 0.0030026873730037
2458347.3217558935 18.79635374559403 0.003015994329626
2458347.3321247585 18.786124020604564 0.0029877113070211
2458347.342493625 18.792495591979545 0.0030052960409165
2458347.352862491 18.7979706878482 0.0030204892721154
2458347.3632313567 18.791410996178367 0.0030022954004837
2458347.3736002217 18.79597656573463 0.0030149467687715
2458347.3839690876 18.7981417893677 0.0030209653095047
2458347.3943379535 18.792658830118256 0.0030057479147791
2458347.40470682 18.797849508158254 0.0030201521722502
2458347.415075685 18.79166612321656 0.0030030009648102
2458347.425444551 18.79770697458366 0.0030197557179104
2458347.4358134167 18.79824873878765 0.0030212629014976
2458347.4461822826 18.79495243693238 0.0030121042384937
2458347.4565511476 18.791453549281677 0.0030024130713226
2458347.4669200135 18.798277253874552 0.0030213422510718
2458347.4772888795 18.79104974095905 0.0030012966178505
2458347.487657746 18.793858288097606 0.0030090703244796
2458347.498026611 18.79223322671882 0.0030045699068742
2458347.5083954767 18.795983676814803 0.0030149665153714
2458347.5187643426 18.79320508674718 0.0030072605500076
2458347.5395020735 18.790306282130643 0.0029992421808007
2458347.5498709395 18.79841987323669 0.00302173915246
2458347.560239806 18.79137559066888 0.0030021974981897
2458347.5706086718 18.795236822079865 0.003012893297473
2458347.5809775367 18.79778536736782 0.00301997375946
2458347.5913464027 18.793382532905376 0.0030077520786476
2458347.6017152686 18.796488987180982 0.0030163700316264
2458347.6120841336 18.79285028140928 0.0030062779745257
2458347.6224529995 18.79533637882872 0.0030131695778555
2458347.632821866 18.794135266022987 0.0030098380545873
2458347.6431907318 18.79770697458366 0.0030197557179104
2458347.6535595967 18.80015418364488 0.0030265698115612
2458347.6639284627 18.7961188831848 0.0030153419915315
2458347.6742973286 18.791673162800507 0.00300302043542
2458347.6846661945 18.79061070219037 0.0030000832299339
2458347.6950350595 18.79112767617768 0.0030015120616224
2458347.705403926 18.79297095859968 0.0030066121342786
2458347.7157727918 18.79697316897735 0.0030177154755285
2458347.7261416577 18.801054539041846 0.0030290806596141
2458347.7365105227 18.78947837552752 0.0029969560399138
2458347.7468793886 18.794014459360167 0.0030095031774216
2458347.7572482545 18.792630429687865 0.0030056692921656
2458347.767617121 18.79495955217111 0.0030121239780132
2458347.777985986 18.79503064194088 0.0030123212065937
2458347.7987237177 18.796104648425388 0.0030153024585527
2458347.8090925836 18.7868292547737 0.0029896525893945
2458347.8194614486 18.79696605141352 0.0030176956929035
2458347.8298303145 18.79961146805879 0.0030250573298515
2458347.840199181 18.796403574061937 0.0030161327479863
2458347.850568047 18.79744331446872 0.0030190224896449
2458347.860936912 18.790985989780307 0.003001120395874
2458347.8713057777 18.79747894017838 0.003019121552919
2458347.8816746436 18.79531503670934 0.0030131103491105
2458347.8920435086 18.79431992104724 0.003010349992
2458347.9024123745 18.79517994126401 0.0030127354586361
2458347.912781241 18.793226452505536 0.0030073197292393
2458347.923150107 18.795542617040503 0.003013741991051
2458347.933518972 18.79628968222728 0.003015816377514
2458347.9438878377 18.79126927280589 0.003001903530287
2458347.9542567036 18.79165193588607 0.0030029617248101
2458347.9646255695 18.796937559859163 0.0030176165045037
2458347.9749944345 18.797051508794954 0.0030179332225355
2458347.985363301 18.79303482643988 0.0030067890018
2458347.995732167 18.79419920239169 0.0030100153018606
2458348.0061010327 18.79926883946738 0.0030241028552714
2458348.0164698977 18.795208375866704 0.0030128143609119
2458348.0268387636 18.795585288908484 0.0030138604401982
2458348.0372076295 18.794540212905535 0.0030109608428415
2458348.057945361 18.798826432507447 0.0030228708694476
2458348.068314227 18.79563508212073 0.0030139986627546
2458348.0786830927 18.79552838983429 0.0030137025000147
2458348.0890519586 18.793375482229703 0.0030077325466328
2458348.0994208236 18.793127110719347 0.0030070445805935
2458348.1097896895 18.79694468811909 0.0030176363163376
2458348.120158556 18.79896199337084 0.0030232483170875
2458348.130527422 18.795862729553285 0.0030146306772256
2458348.140896287 18.79417792603438 0.0030099563174284
2458348.1512651527 18.78864407973005 0.002994654019025
2458348.1616340186 18.79628968222728 0.003015816377514
2458348.1720028836 18.79541460063069 0.0030133866693032
2458348.1823717495 18.79165193588607 0.0030029617248101
2458348.1927406155 18.79356716843385 0.0030082636072435
2458348.203109482 18.786413151089103 0.002988507037553
2458348.213478347 18.79673105652955 0.0030170426186957
2458348.2238472127 18.79792792212747 0.0030203703013598
2458348.2342160787 18.804283401215272 0.0030381022261767
2458348.2445849446 18.79158111030671 0.0030027658396898
2458348.2549538095 18.79410682694657 0.003009759217856
2458348.2653226755 18.79586983988792 0.0030146504196851
2458348.275691542 18.79147477231783 0.0030024717604808
2458348.2860604078 18.7961117603445 0.0030153222098121
2458348.2964292727 18.79104974095905 0.0030012966178505
2458348.3171670046 18.795236822079865 0.003012893297473
2458348.3275358705 18.793936425184764 0.0030092868857859
2458348.3379047355 18.79015756491508 0.0029988313918838
2458348.348273602 18.79591252461868 0.0030147689402525
2458348.3586424678 18.78841093294975 0.0029940110276784
2458348.3690113337 18.794213423046653 0.003010054726418
2458348.3793801987 18.78995242266909 0.002998264837236
2458348.3897490646 18.793609697634334 0.0030083814457675
2458348.4001179305 18.790525663689127 0.0029998482625545
2458348.410486797 18.794710774626143 0.0030114338813198
2458348.420855662 18.796624256495672 0.0030167458574703
2458348.431224528 18.79087971005925 0.0030008266388577
2458348.4415933937 18.794057114625076 0.0030096214139476
2458348.4519622587 18.80144063431719 0.0030301580131134
2458348.4623311246 18.794057114625076 0.0030096214139476
2458348.4726999905 18.797863765812536 0.0030201918324993
2458348.483068857 18.787245625850257 0.0029907993169131
2458348.493437722 18.794874248418687 0.0030118873317787
2458348.503806588 18.79596233284097 0.0030149072461552
2458348.5141754537 18.798783633067444 0.0030227517110094
2458348.5245443196 18.79325476007151 0.0030073981377985
2458348.5349131846 18.79696605141352 0.0030176956929035
2458348.5452820505 18.798912047351827 0.003023109244867
2458348.555650917 18.790964776296207 0.0030010617595335
2458348.576388648 18.79116307360355 0.0030016099192164
2458348.5867575137 18.788735991547213 0.0029949075389334
2458348.5971263796 18.79314120889101 0.0030070836270081
2458348.6074952455 18.790377024595525 0.0029994376064447
2458348.6178641105 18.791573963027822 0.0030027460728863
2458348.628232977 18.79562085370284 0.0030139591649914
2458348.638601843 18.793382532905376 0.0030077520786476
2458348.6489707087 18.796246982666624 0.0030156977745775
2458348.6593395737 18.78752804240647 0.0029915773706453
2458348.6697084396 18.79464680812598 0.0030112564669435
2458348.6800773055 18.79166612321656 0.0030030009648102
2458348.690446172 18.797564448829075 0.0030193593373599
2458348.700815037 18.7923112469386 0.003004785820856
2458348.711183903 18.795891182043537 0.0030147096788039
2458348.7215527687 18.7968877068792 0.0030174779499259
2458348.7319216337 18.79744331446872 0.0030190224896449
2458348.7422904996 18.789761373529345 0.0029977373006933
2458348.7526593655 18.79375888848607 0.0030087948554208
2458348.763028232 18.79571332544649 0.0030142158736902
2458348.773397097 18.796360859145 0.0030160140899504
2458348.783765963 18.79637509726393 0.0030160536415917
2458348.7941348287 18.797386317942063 0.0030188640079819
2458348.8045036946 18.79488135228282 0.0030119070383227
2458348.8148725596 18.79680937887918 0.0030172602686083
2458348.8356102915 18.794057114625076 0.0030096214139476
2458348.845979158 18.79177952022265 0.0030033146221248
2458348.856348023 18.79540037510186 0.0030133471875784
2458348.8667168887 18.790702672442876 0.0030003373709467
2458348.8770857546 18.79349610932875 0.0030080667292875
2458348.8874546206 18.790136367610693 0.0029987728449541
2458348.8978234855 18.793063237450497 0.0030068676830041
2458348.9081923515 18.7887148219784 0.0029948491451147
2458348.918561218 18.79972569798414 0.0030253756118152
2458348.9289300838 18.799383033348693 0.0030244209364058
2458348.9392989487 18.79067443133652 0.0030002593301257
2458348.9496678147 18.79829864340532 0.0030214017735684
2458348.9600366806 18.798084745268948 0.0030208065934964
2458348.9704055465 18.79158111030671 0.0030027658396898
2458348.9807744115 18.796859228262655 0.0030173988031957
2458348.991143278 18.79436964540352 0.003010487862638
2458349.0015121438 18.78971185976984 0.0029976005954249
2458349.0118810087 18.789294542019437 0.0029964486475097
2458349.0222498747 18.79375888848607 0.0030087948554208
2458349.0326187406 18.795151496541067 0.0030126565303453
2458349.0429876065 18.79678089143583 0.0030171811030588
2458349.0533564715 18.793801425197213 0.0030089127355691
2458349.063725338 18.79747894017838 0.003019121552919
2458349.0740942038 18.79767134139096 0.0030196566130162
2458349.0948319347 18.791453549281677 0.0030024130713226
2458349.1052008006 18.79263747552688 0.0030056887973922
2458349.1155696665 18.79499509647416 0.003012222589075
2458349.125938533 18.790539836310145 0.0029998874212285
2458349.136307398 18.790688497696134 0.0030002982005253
2458349.146676264 18.79946154724619 0.0030246396522047
2458349.1570451297 18.79981138377154 0.0030256143824483
2458349.1674139956 18.791566924087025 0.0030027266058342
2458349.1777828606 18.79503774682836 0.0030123409188159
2458349.1881517265 18.79470367187799 0.0030114141809668
2458349.198520593 18.79211978231906 0.003004255987322
2458349.208889459 18.79003027915809 0.0029984798459482
2458349.219258324 18.795542617040503 0.003013741991051
2458349.2296271897 18.7963395077551 0.0030159547795403
2458349.2399960556 18.79911897685965 0.0030236854715071
2458349.2503649215 18.79574889443517 0.003014314621771
2458349.2607337865 18.79529370587581 0.0030130511528494
2458349.271102653 18.792779377617915 0.0030060816565385
2458349.281471519 18.79356716843385 0.0030082636072435
2458349.291840384 18.79234668297319 0.003004883892037
2458349.3022092497 18.796859228262655 0.0030173988031957
2458349.3125781156 18.794170761640544 0.0030099364558439
2458349.3229469815 18.794696558315938 0.0030113944507493
2458349.3333158465 18.79410682694657 0.003009759217856
2458349.354053579 18.79205596828157 0.0030040794176641
2458349.3644224447 18.793382532905376 0.0030077520786476
2458349.3747913097 18.789294542019437 0.0029964486475097
2458349.3851601756 18.79652458159003 0.0030164689209038
2458349.3955290415 18.79211978231906 0.003004255987322
2458349.405897908 18.7966028999254 0.0030166865182763
2458349.416266773 18.796894834811837 0.0030174977599406
2458349.426635639 18.792467304199604 0.003005217741929
2458349.4370045047 18.797208216275237 0.0030183688410959
2458349.4473733706 18.794170761640544 0.0030099364558439
2458349.4577422356 18.79985422374519 0.0030257337666938
2458349.4681111015 18.796474758446625 0.0030163305019078
2458349.478479968 18.79656017716604 0.0030165678166654
2458349.488848834 18.790539836310145 0.0029998874212285
2458349.499217699 18.79363107135643 0.0030084406691236
2458349.5095865647 18.79725808397431 0.0030185074775023
2458349.5199554306 18.789273361557363 0.0029963901935799
2458349.5303242966 18.7932973855 0.0030075162089746
2458349.5406931615 18.794909789929168 0.0030119859273462
2458349.5510620275 18.798576778355795 0.003022175870514
2458349.561430894 18.794852926243227 0.0030118281835626
2458349.571799759 18.79520126986257 0.0030127946424931
2458349.5821686247 18.795208375866704 0.0030128143609119
2458349.5925374907 18.795585288908484 0.0030138604401982
2458349.6132752215 18.794149485840546 0.0030098774745017
2458349.6236440875 18.79136855301403 0.0030021780382498
2458349.634012954 18.7948173865941 0.003011729598322
